Source,Target,Type,Kind,Id,Label,timeset,Weight
@hillarytaylorvi,@chelseafc,Directed,Mention,7739,,<[2021-05-29T19:48:23.467Z]>,1
@adegbolasulaim3,@islimfit,Directed,Mention,7761,,<[2021-05-29T19:48:23.853Z]>,1
@adegbolasulaim3,@islimfit,Directed,Retweet,7762,,<[2021-05-29T19:48:23.853Z]>,1
@idris3987,@ballack,Directed,Mention,7803,,<[2021-05-29T19:48:24.052Z]>,1
@idris3987,@chelseafc,Directed,Mention,7804,,<[2021-05-29T19:48:24.052Z]>,1
@idris3987,@ballack,Directed,Retweet,7805,,<[2021-05-29T19:48:24.053Z]>,1
@_khasper_,@chelseafcinusa,Directed,Mention,7813,,<[2021-05-29T19:48:24.172Z]>,1
@_khasper_,@chelseafcinusa,Directed,Retweet,7814,,<[2021-05-29T19:48:24.172Z]>,1
@wins94,@trollfootball,Directed,Mention,7815,,<[2021-05-29T19:48:24.175Z]>,1
@wins94,@trollfootball,Directed,Retweet,7816,,<[2021-05-29T19:48:24.175Z]>,1
@iamdeebliiz,@goal,Directed,Mention,7823,,<[2021-05-29T19:48:24.231Z]>,1
@iamdeebliiz,@goal,Directed,Retweet,7824,,<[2021-05-29T19:48:24.231Z]>,1
@jibtheloco,@chelseafc,Directed,Mention,7834,,<[2021-05-29T19:49:15.155Z]>,1
@jibtheloco,@chelseafc,Directed,Quote,7835,,<[2021-05-29T19:49:15.155Z]>,1
@jibtheloco,@chelseafc,Directed,Retweet,7836,,<[2021-05-29T19:49:15.155Z]>,1
@jayvinyoung,@chelseafcinusa,Directed,Mention,7849,,<[2021-05-29T19:49:15.274Z]>,1
@jayvinyoung,@chelseafcinusa,Directed,Retweet,7850,,<[2021-05-29T19:49:15.274Z]>,1
@clydecupido,@juliastuart_sa,Directed,Mention,7857,,<[2021-05-29T19:49:15.286Z]>,1
@clydecupido,@juliastuart_sa,Directed,Retweet,7858,,<[2021-05-29T19:49:15.286Z]>,1
@ilias9414,@actufoot_,Directed,Mention,7870,,<[2021-05-29T19:49:15.393Z]>,1
@ilias9414,@actufoot_,Directed,Retweet,7871,,<[2021-05-29T19:49:15.393Z]>,1
@sashishakur,@ballack,Directed,Mention,7903,,<[2021-05-29T19:49:15.735Z]>,1
@sashishakur,@chelseafc,Directed,Mention,7904,,"<[2021-05-29T19:49:15.735Z, 2021-05-29T19:53:35.897Z]>",2
@sashishakur,@ballack,Directed,Retweet,7905,,<[2021-05-29T19:49:15.735Z]>,1
@azriabdullah22,@trollfootball,Directed,Mention,7933,,<[2021-05-29T19:49:16.140Z]>,1
@azriabdullah22,@trollfootball,Directed,Retweet,7934,,<[2021-05-29T19:49:16.141Z]>,1
@mmwk0828,@ballack,Directed,Mention,7941,,<[2021-05-29T19:49:16.247Z]>,1
@mmwk0828,@chelseafc,Directed,Mention,7942,,<[2021-05-29T19:49:16.247Z]>,1
@mmwk0828,@ballack,Directed,Retweet,7943,,<[2021-05-29T19:49:16.247Z]>,1
@pincer20946120,@foxsoccer,Directed,Mention,8004,,<[2021-05-29T19:49:17.109Z]>,1
@pincer20946120,@tudnusa,Directed,Mention,8005,,<[2021-05-29T19:49:17.109Z]>,1
@pincer20946120,@foxsoccer,Directed,Retweet,8006,,<[2021-05-29T19:49:17.109Z]>,1
@samuelojor1,@squawka,Directed,Mention,8018,,<[2021-05-29T19:49:17.167Z]>,1
@samuelojor1,@squawka,Directed,Retweet,8019,,<[2021-05-29T19:49:17.167Z]>,1
@svgeerr,@btsportfootball,Directed,Mention,8025,,<[2021-05-29T19:49:17.223Z]>,1
@svgeerr,@btsportfootball,Directed,Retweet,8026,,<[2021-05-29T19:49:17.223Z]>,1
@elsa_244,@actufoot_,Directed,Mention,8031,,"<[2021-05-29T19:49:17.340Z, 2021-05-29T19:49:40.532Z]>",2
@elsa_244,@rmcstory,Directed,Mention,8032,,"<[2021-05-29T19:49:17.340Z, 2021-05-29T19:49:40.532Z]>",2
@elsa_244,@actufoot_,Directed,Retweet,8033,,"<[2021-05-29T19:49:17.340Z, 2021-05-29T19:49:40.532Z]>",2
@truebluesindo,@chelseafc,Directed,Mention,8078,,<[2021-05-29T19:49:17.931Z]>,1
@truebluesindo,@chelseafc,Directed,Quote,8079,,<[2021-05-29T19:49:17.931Z]>,1
@truebluesindo,@chelseafc,Directed,Retweet,8080,,<[2021-05-29T19:49:17.931Z]>,1
@nsgn1125,@chelseafc,Directed,Mention,8126,,<[2021-05-29T19:49:18.295Z]>,1
@nsgn1125,@chelseafc,Directed,Quote,8127,,<[2021-05-29T19:49:18.296Z]>,1
@nsgn1125,@chelseafc,Directed,Retweet,8128,,<[2021-05-29T19:49:18.296Z]>,1
@ehdiaalagi,@goal_id,Directed,Mention,8133,,"<[2021-05-29T19:49:18.330Z, 2021-05-29T19:49:21.180Z]>",2
@ehdiaalagi,@goal_id,Directed,Retweet,8134,,"<[2021-05-29T19:49:18.331Z, 2021-05-29T19:49:21.180Z]>",2
@buzzingpop,@selenagomez,Directed,Mention,8163,,"<[2021-05-29T19:49:18.958Z, 2021-05-29T19:51:17.967Z, 2021-05-29T19:51:30.888Z]>",3
@buzzingpop,@marshmellomusic,Directed,Mention,8164,,"<[2021-05-29T19:49:18.958Z, 2021-05-29T19:51:17.967Z, 2021-05-29T19:51:30.888Z]>",3
@markozi998,@sporf,Directed,Mention,8192,,<[2021-05-29T19:49:19.194Z]>,1
@markozi998,@philfoden,Directed,Mention,8193,,<[2021-05-29T19:49:19.194Z]>,1
@markozi998,@sporf,Directed,Retweet,8194,,<[2021-05-29T19:49:19.194Z]>,1
@jbliz1000,@brfootball,Directed,Mention,8225,,<[2021-05-29T19:49:19.863Z]>,1
@jbliz1000,@brfootball,Directed,Retweet,8226,,<[2021-05-29T19:49:19.863Z]>,1
@cool4dakiller,@chelsea_fl,Directed,Mention,8239,,<[2021-05-29T19:49:20.221Z]>,1
@cool4dakiller,@chelsea_fl,Directed,Retweet,8240,,<[2021-05-29T19:49:20.221Z]>,1
@footballogue,@rmcsport,Directed,Quote,8248,,"<[2021-05-29T19:49:20.224Z, 2021-05-29T19:49:31.076Z, 2021-05-29T19:49:46.009Z, 2021-05-29T19:49:46.149Z, 2021-05-29T19:51:37.910Z, 2021-05-29T19:51:50.102Z, 2021-05-29T19:51:53.218Z, 2021-05-29T19:52:14.950Z]>",8
@angelomawutor,@skysportsstatto,Directed,Mention,8251,,<[2021-05-29T19:49:20.226Z]>,1
@angelomawutor,@skysportsstatto,Directed,Retweet,8252,,<[2021-05-29T19:49:20.226Z]>,1
@gydrebor,@chelseafc,Directed,Mention,8268,,"<[2021-05-29T19:49:20.331Z, 2021-05-29T19:52:18.156Z]>",2
@gydrebor,@chelseafc,Directed,Quote,8269,,<[2021-05-29T19:49:20.331Z]>,1
@gydrebor,@chelseafc,Directed,Retweet,8270,,<[2021-05-29T19:49:20.332Z]>,1
@rafaelqzb8,@bbcsport,Directed,Mention,8290,,<[2021-05-29T19:49:20.999Z]>,1
@rafaelqzb8,@bbcsport,Directed,Retweet,8291,,<[2021-05-29T19:49:20.999Z]>,1
@umaroncars,@btsportfootball,Directed,Quote,8313,,<[2021-05-29T19:49:21.105Z]>,1
@burrakan,@chelseafc_sp,Directed,Mention,8383,,<[2021-05-29T19:49:21.923Z]>,1
@burrakan,@chelseafc_sp,Directed,Quote,8384,,<[2021-05-29T19:49:21.923Z]>,1
@burrakan,@chelseafc_sp,Directed,Retweet,8385,,<[2021-05-29T19:49:21.923Z]>,1
@shazwns,@goal,Directed,Mention,8394,,<[2021-05-29T19:49:21.990Z]>,1
@shazwns,@goal,Directed,Retweet,8395,,<[2021-05-29T19:49:21.991Z]>,1
@sfidelma,@chelseafc,Directed,Mention,8408,,<[2021-05-29T19:49:22.143Z]>,1
@yubbie007,@goal,Directed,Quote,8411,,"<[2021-05-29T19:49:22.149Z, 2021-05-29T19:52:02.932Z]>",2
@tife_risky,@chelseafc,Directed,Mention,8466,,<[2021-05-29T19:49:22.895Z]>,1
@tife_risky,@chelseafc,Directed,Quote,8467,,<[2021-05-29T19:49:22.895Z]>,1
@tife_risky,@chelseafc,Directed,Retweet,8468,,<[2021-05-29T19:49:22.895Z]>,1
@feith_mimie,@chelseafc,Directed,Mention,8475,,<[2021-05-29T19:49:22.943Z]>,1
@feith_mimie,@chelseafc,Directed,Quote,8476,,<[2021-05-29T19:49:22.943Z]>,1
@feith_mimie,@chelseafc,Directed,Retweet,8477,,<[2021-05-29T19:49:22.943Z]>,1
@__asurabalbalta,@chelsea_fl,Directed,Mention,8481,,<[2021-05-29T19:49:22.951Z]>,1
@__asurabalbalta,@chelsea_fl,Directed,Retweet,8482,,<[2021-05-29T19:49:22.951Z]>,1
@lgd_holy,@goal,Directed,Mention,8494,,<[2021-05-29T19:49:23.072Z]>,1
@lgd_holy,@goal,Directed,Retweet,8495,,<[2021-05-29T19:49:23.073Z]>,1
@marcosconcha80,@ligadecampeones,Directed,Mention,8510,,<[2021-05-29T19:49:23.231Z]>,1
@marcosconcha80,@mancityes,Directed,Mention,8511,,<[2021-05-29T19:49:23.231Z]>,1
@marcosconcha80,@chelseafc_sp,Directed,Mention,8512,,<[2021-05-29T19:49:23.231Z]>,1
@marcosconcha80,@ligadecampeones,Directed,Retweet,8513,,<[2021-05-29T19:49:23.232Z]>,1
@carmenelenaafc,@chelseafc_sp,Directed,Mention,8538,,"<[2021-05-29T19:49:24.198Z, 2021-05-29T19:52:24.082Z]>",2
@carmenelenaafc,@chelseafc_sp,Directed,Quote,8539,,<[2021-05-29T19:49:24.198Z]>,1
@carmenelenaafc,@chelseafc_sp,Directed,Retweet,8540,,"<[2021-05-29T19:49:24.198Z, 2021-05-29T19:52:24.082Z]>",2
@manuudhawan,@goal,Directed,Mention,8544,,<[2021-05-29T19:49:24.201Z]>,1
@manuudhawan,@goal,Directed,Retweet,8545,,<[2021-05-29T19:49:24.201Z]>,1
@pinksalmon_,@chelseafc,Directed,Quote,8555,,<[2021-05-29T19:49:24.346Z]>,1
@pinksalmon_,@chelseafc,Directed,Retweet,8556,,"<[2021-05-29T19:49:24.346Z, 2021-05-29T19:54:11.041Z]>",2
@almusty1709,@bbcsport,Directed,Mention,8557,,<[2021-05-29T19:49:24.573Z]>,1
@almusty1709,@bbcsport,Directed,Retweet,8558,,<[2021-05-29T19:49:24.573Z]>,1
@wawaggmu,@adrizamri,Directed,Mention,8566,,<[2021-05-29T19:49:24.579Z]>,1
@wawaggmu,@adrizamri,Directed,Retweet,8567,,<[2021-05-29T19:49:24.579Z]>,1
@samuelojor1,@btsportfootball,Directed,Mention,8571,,<[2021-05-29T19:49:24.583Z]>,1
@samuelojor1,@btsportfootball,Directed,Retweet,8572,,<[2021-05-29T19:49:24.584Z]>,1
@imploremeboss,@chelseafc,Directed,Mention,8596,,<[2021-05-29T19:49:24.787Z]>,1
@imploremeboss,@chelseafc,Directed,Quote,8597,,<[2021-05-29T19:49:24.787Z]>,1
@imploremeboss,@chelseafc,Directed,Retweet,8598,,<[2021-05-29T19:49:24.787Z]>,1
@silasem33700432,@btsportfootball,Directed,Mention,8648,,<[2021-05-29T19:49:25.121Z]>,1
@silasem33700432,@btsportfootball,Directed,Retweet,8649,,<[2021-05-29T19:49:25.121Z]>,1
@nvlada01,@sporf,Directed,Mention,8681,,<[2021-05-29T19:49:25.419Z]>,1
@nvlada01,@kaihavertz29,Directed,Mention,8682,,<[2021-05-29T19:49:25.419Z]>,1
@nvlada01,@chelseafc,Directed,Mention,8683,,"<[2021-05-29T19:49:25.419Z, 2021-05-29T19:49:45.467Z]>",2
@nvlada01,@sporf,Directed,Retweet,8684,,<[2021-05-29T19:49:25.419Z]>,1
@jayvinyoung,@squawka,Directed,Mention,8712,,"<[2021-05-29T19:49:26.011Z, 2021-05-29T19:53:42.982Z]>",2
@jayvinyoung,@squawka,Directed,Retweet,8713,,"<[2021-05-29T19:49:26.011Z, 2021-05-29T19:53:42.982Z]>",2
@chelseafc_sp,@didierdrogba,Directed,Mention,8750,,"<[2021-05-29T19:49:26.234Z, 2021-05-29T19:52:10.876Z, 2021-05-29T19:53:02.747Z]>",3
@lucashbra,@chelseafc,Directed,Quote,8768,,<[2021-05-29T19:49:26.252Z]>,1
@lucashbra,@chelseafc,Directed,Retweet,8769,,<[2021-05-29T19:49:26.252Z]>,1
@markozi998,@championsleague,Directed,Mention,8771,,<[2021-05-29T19:49:26.254Z]>,1
@markozi998,@championsleague,Directed,Retweet,8772,,<[2021-05-29T19:49:26.254Z]>,1
@temitolaeliza3,@chelseafc,Directed,Mention,8793,,"<[2021-05-29T19:49:27.045Z, 2021-05-29T19:49:38.026Z]>",2
@temitolaeliza3,@chelseafc,Directed,Quote,8794,,<[2021-05-29T19:49:27.045Z]>,1
@temitolaeliza3,@chelseafc,Directed,Retweet,8795,,"<[2021-05-29T19:49:27.045Z, 2021-05-29T19:49:38.027Z]>",2
@otfbucky,@foxsoccer,Directed,Mention,8822,,<[2021-05-29T19:49:27.283Z]>,1
@otfbucky,@tudnusa,Directed,Mention,8823,,<[2021-05-29T19:49:27.283Z]>,1
@otfbucky,@foxsoccer,Directed,Retweet,8824,,<[2021-05-29T19:49:27.284Z]>,1
@samuelojor1,@foxsoccer,Directed,Mention,8861,,<[2021-05-29T19:49:28.053Z]>,1
@samuelojor1,@tudnusa,Directed,Mention,8862,,<[2021-05-29T19:49:28.053Z]>,1
@samuelojor1,@foxsoccer,Directed,Retweet,8863,,<[2021-05-29T19:49:28.054Z]>,1
@its__maleeck,@chelseafc,Directed,Mention,8868,,<[2021-05-29T19:49:28.071Z]>,1
@its__maleeck,@chelseafc,Directed,Quote,8869,,<[2021-05-29T19:49:28.071Z]>,1
@its__maleeck,@chelseafc,Directed,Retweet,8870,,<[2021-05-29T19:49:28.072Z]>,1
@mr_anthoni,@chelseafc,Directed,Mention,8871,,<[2021-05-29T19:49:28.074Z]>,1
@mr_anthoni,@chelseafc,Directed,Retweet,8872,,<[2021-05-29T19:49:28.074Z]>,1
@virgncherry,@sgchartupdate,Directed,Mention,8882,,<[2021-05-29T19:49:28.205Z]>,1
@virgncherry,@selenagomez,Directed,Mention,8883,,<[2021-05-29T19:49:28.205Z]>,1
@virgncherry,@sgchartupdate,Directed,Retweet,8884,,<[2021-05-29T19:49:28.205Z]>,1
@almusty1709,@championsleague,Directed,Mention,8935,,<[2021-05-29T19:49:29.005Z]>,1
@almusty1709,@championsleague,Directed,Retweet,8936,,<[2021-05-29T19:49:29.005Z]>,1
@jxtransford,@londonbluepod,Directed,Mention,8941,,<[2021-05-29T19:49:29.089Z]>,1
@jxtransford,@londonbluepod,Directed,Retweet,8942,,<[2021-05-29T19:49:29.089Z]>,1
@beinsports_en,@mancity,Directed,Mention,8943,,<[2021-05-29T19:49:29.111Z]>,1
@beinsports_en,@chelseafc,Directed,Mention,8944,,<[2021-05-29T19:49:29.111Z]>,1
@pbmartinez1,@sinow,Directed,Mention,8955,,<[2021-05-29T19:49:29.244Z]>,1
@pbmartinez1,@tudnusa,Directed,Mention,8956,,<[2021-05-29T19:49:29.244Z]>,1
@pbmartinez1,@sinow,Directed,Retweet,8957,,<[2021-05-29T19:49:29.244Z]>,1
@pulkits59817545,@trollfootball,Directed,Mention,8960,,<[2021-05-29T19:49:29.283Z]>,1
@pulkits59817545,@trollfootball,Directed,Retweet,8961,,<[2021-05-29T19:49:29.283Z]>,1
@jayvinyoung,@championsleague,Directed,Mention,8992,,"<[2021-05-29T19:49:29.906Z, 2021-05-29T19:49:47.112Z]>",2
@jayvinyoung,@championsleague,Directed,Retweet,8993,,"<[2021-05-29T19:49:29.906Z, 2021-05-29T19:49:47.112Z]>",2
@fdsportsbook,@tudnusa,Directed,Mention,9036,,"<[2021-05-29T19:49:30.158Z, 2021-05-29T19:52:20.914Z]>",2
@curiosodefutbol,@dribblingfutbol,Directed,Quote,9065,,"<[2021-05-29T19:49:30.834Z, 2021-05-29T19:49:40.531Z, 2021-05-29T19:51:27.911Z]>",3
@_da_costa,@chelseafc,Directed,Mention,9087,,"<[2021-05-29T19:49:30.925Z, 2021-05-29T19:52:03.918Z]>",2
@_da_costa,@chelseafc,Directed,Quote,9088,,<[2021-05-29T19:49:30.925Z]>,1
@_da_costa,@chelseafc,Directed,Retweet,9089,,<[2021-05-29T19:49:30.925Z]>,1
@danilodan09,@ballack,Directed,Mention,9090,,<[2021-05-29T19:49:30.937Z]>,1
@danilodan09,@chelseafc,Directed,Mention,9091,,"<[2021-05-29T19:49:30.937Z, 2021-05-29T19:49:43.225Z]>",2
@danilodan09,@ballack,Directed,Retweet,9092,,<[2021-05-29T19:49:30.937Z]>,1
@olskrav,@chelseafc,Directed,Mention,9132,,<[2021-05-29T19:49:31.386Z]>,1
@olskrav,@chelseafc,Directed,Quote,9133,,<[2021-05-29T19:49:31.386Z]>,1
@olskrav,@chelseafc,Directed,Retweet,9134,,<[2021-05-29T19:49:31.386Z]>,1
@ajgoddexx,@adamnewson,Directed,Mention,9166,,<[2021-05-29T19:49:32.019Z]>,1
@ajgoddexx,@adamnewson,Directed,Retweet,9167,,<[2021-05-29T19:49:32.019Z]>,1
@iamtheiroko,@real_mercyeke,Directed,Quote,9200,,<[2021-05-29T19:49:32.278Z]>,1
@izzatherman,@chelseafc,Directed,Mention,9201,,<[2021-05-29T19:49:32.281Z]>,1
@izzatherman,@chelseafc,Directed,Retweet,9202,,<[2021-05-29T19:49:32.281Z]>,1
@jayvinyoung,@chelseafc_sp,Directed,Mention,9222,,<[2021-05-29T19:49:32.896Z]>,1
@jayvinyoung,@chelseafc_sp,Directed,Retweet,9223,,<[2021-05-29T19:49:32.896Z]>,1
@baforadaatomica,@goal,Directed,Mention,9266,,<[2021-05-29T19:49:33.182Z]>,1
@baforadaatomica,@goal,Directed,Retweet,9267,,<[2021-05-29T19:49:33.183Z]>,1
@walk_in_,@chelseafc,Directed,Mention,9279,,<[2021-05-29T19:49:33.901Z]>,1
@walk_in_,@chelseafc,Directed,Quote,9280,,<[2021-05-29T19:49:33.901Z]>,1
@walk_in_,@chelseafc,Directed,Retweet,9281,,<[2021-05-29T19:49:33.901Z]>,1
@lgd_holy,@chelseafc,Directed,Mention,9301,,<[2021-05-29T19:49:34.053Z]>,1
@lgd_holy,@chelseafc,Directed,Retweet,9302,,<[2021-05-29T19:49:34.054Z]>,1
@almusty1709,@skysportsstatto,Directed,Mention,9362,,<[2021-05-29T19:49:34.551Z]>,1
@almusty1709,@skysportsstatto,Directed,Retweet,9363,,<[2021-05-29T19:49:34.551Z]>,1
@tgabankitse,@chelseafc,Directed,Mention,9383,,"<[2021-05-29T19:49:34.941Z, 2021-05-29T19:51:46.119Z]>",2
@tgabankitse,@chelseafc,Directed,Retweet,9384,,<[2021-05-29T19:49:34.941Z]>,1
@natushalandia,@ligadecampeones,Directed,Mention,9390,,"<[2021-05-29T19:49:35.031Z, 2021-05-29T19:49:38.032Z, 2021-05-29T19:49:40.872Z, 2021-05-29T19:49:44.073Z, 2021-05-29T19:49:50.933Z, 2021-05-29T19:53:36.987Z, 2021-05-29T19:53:40.150Z]>",7
@natushalandia,@mancityes,Directed,Mention,9391,,"<[2021-05-29T19:49:35.031Z, 2021-05-29T19:49:38.032Z, 2021-05-29T19:49:40.872Z, 2021-05-29T19:49:44.073Z, 2021-05-29T19:49:50.933Z, 2021-05-29T19:53:36.987Z]>",6
@natushalandia,@ligadecampeones,Directed,Retweet,9392,,"<[2021-05-29T19:49:35.032Z, 2021-05-29T19:49:38.032Z, 2021-05-29T19:49:40.872Z, 2021-05-29T19:49:44.073Z, 2021-05-29T19:49:50.933Z, 2021-05-29T19:53:36.988Z, 2021-05-29T19:53:40.150Z]>",7
@bbcmotd,@bbcsport,Directed,Mention,9401,,<[2021-05-29T19:49:35.067Z]>,1
@bbcmotd,@bbcsport,Directed,Retweet,9402,,<[2021-05-29T19:49:35.068Z]>,1
@cfclosblues,@chelseafc,Directed,Mention,9443,,<[2021-05-29T19:49:35.841Z]>,1
@cfclosblues,@chelseafc,Directed,Quote,9444,,<[2021-05-29T19:49:35.841Z]>,1
@cfclosblues,@chelseafc,Directed,Retweet,9445,,<[2021-05-29T19:49:35.841Z]>,1
@__asurabalbalta,@chelseafc,Directed,Mention,9472,,"<[2021-05-29T19:49:36.093Z, 2021-05-29T19:49:40.535Z]>",2
@__asurabalbalta,@chelseafc,Directed,Quote,9473,,<[2021-05-29T19:49:36.093Z]>,1
@__asurabalbalta,@chelseafc,Directed,Retweet,9474,,"<[2021-05-29T19:49:36.093Z, 2021-05-29T19:49:40.535Z]>",2
@quiddity8,@ballack,Directed,Quote,9484,,<[2021-05-29T19:49:36.144Z]>,1
@violeths94,@chelseafc,Directed,Mention,9490,,<[2021-05-29T19:49:36.158Z]>,1
@violeths94,@chelseafc,Directed,Quote,9491,,<[2021-05-29T19:49:36.158Z]>,1
@violeths94,@chelseafc,Directed,Retweet,9492,,<[2021-05-29T19:49:36.159Z]>,1
@oyon_art,@chelseafc,Directed,Mention,9499,,"<[2021-05-29T19:49:36.275Z, 2021-05-29T19:53:28.850Z]>",2
@oyon_art,@chelseafc,Directed,Quote,9500,,<[2021-05-29T19:49:36.276Z]>,1
@oyon_art,@chelseafc,Directed,Retweet,9501,,"<[2021-05-29T19:49:36.276Z, 2021-05-29T19:53:28.850Z]>",2
@barnaby04,@chelseafc,Directed,Mention,9518,,<[2021-05-29T19:49:36.500Z]>,1
@barnaby04,@tsilva3,Directed,Mention,9520,,<[2021-05-29T19:49:36.500Z]>,1
@barnaby04,@masonmount_10,Directed,Mention,9521,,<[2021-05-29T19:49:36.500Z]>,1
@parentistan,@chelseafc,Directed,Mention,9550,,<[2021-05-29T19:49:36.996Z]>,1
@parentistan,@chelseafc,Directed,Quote,9551,,<[2021-05-29T19:49:36.997Z]>,1
@parentistan,@chelseafc,Directed,Retweet,9552,,<[2021-05-29T19:49:36.997Z]>,1
@ekow_swanzy,@squawka,Directed,Mention,9561,,<[2021-05-29T19:49:37.066Z]>,1
@ekow_swanzy,@squawka,Directed,Retweet,9562,,<[2021-05-29T19:49:37.067Z]>,1
@jason_mi5,@chelseafc,Directed,Mention,9565,,"<[2021-05-29T19:49:37.093Z, 2021-05-29T19:52:10.878Z]>",2
@jason_mi5,@chelseafc,Directed,Quote,9566,,<[2021-05-29T19:49:37.093Z]>,1
@jason_mi5,@chelseafc,Directed,Retweet,9567,,<[2021-05-29T19:49:37.093Z]>,1
@pincer20946120,@squawka,Directed,Mention,9573,,<[2021-05-29T19:49:37.172Z]>,1
@pincer20946120,@squawka,Directed,Retweet,9574,,<[2021-05-29T19:49:37.172Z]>,1
@veeveerich,@chelseafc,Directed,Mention,9592,,"<[2021-05-29T19:49:37.298Z, 2021-05-29T19:52:16.917Z]>",2
@veeveerich,@chelseafc,Directed,Quote,9593,,<[2021-05-29T19:49:37.298Z]>,1
@veeveerich,@chelseafc,Directed,Retweet,9594,,"<[2021-05-29T19:49:37.298Z, 2021-05-29T19:52:16.917Z]>",2
@shazwns,@chelseafc,Directed,Mention,9595,,<[2021-05-29T19:49:37.302Z]>,1
@shazwns,@chelseafc,Directed,Quote,9596,,<[2021-05-29T19:49:37.302Z]>,1
@shazwns,@chelseafc,Directed,Retweet,9597,,<[2021-05-29T19:49:37.302Z]>,1
@boots2africa,@theathleticuk,Directed,Mention,9650,,<[2021-05-29T19:49:38.034Z]>,1
@boots2africa,@theathleticuk,Directed,Retweet,9651,,<[2021-05-29T19:49:38.034Z]>,1
@olaowusu_,@chelseafc,Directed,Mention,9656,,<[2021-05-29T19:49:38.035Z]>,1
@olaowusu_,@chelseafc,Directed,Quote,9657,,<[2021-05-29T19:49:38.035Z]>,1
@olaowusu_,@chelseafc,Directed,Retweet,9658,,<[2021-05-29T19:49:38.035Z]>,1
@euros202021,@skysportsstatto,Directed,Mention,9673,,<[2021-05-29T19:49:38.084Z]>,1
@euros202021,@skysportsstatto,Directed,Retweet,9674,,<[2021-05-29T19:49:38.084Z]>,1
@anggadyra,@sporf,Directed,Mention,9680,,<[2021-05-29T19:49:38.225Z]>,1
@anggadyra,@kaihavertz29,Directed,Mention,9681,,<[2021-05-29T19:49:38.225Z]>,1
@anggadyra,@chelseafc,Directed,Mention,9682,,"<[2021-05-29T19:49:38.225Z, 2021-05-29T19:51:47.226Z]>",2
@anggadyra,@sporf,Directed,Retweet,9683,,<[2021-05-29T19:49:38.226Z]>,1
@pbmartinez1,@goal,Directed,Mention,9690,,<[2021-05-29T19:49:38.264Z]>,1
@pbmartinez1,@goal,Directed,Retweet,9691,,<[2021-05-29T19:49:38.264Z]>,1
@nromito23,@foxsoccer,Directed,Mention,9703,,<[2021-05-29T19:49:39.151Z]>,1
@nromito23,@tudnusa,Directed,Mention,9704,,<[2021-05-29T19:49:39.151Z]>,1
@nromito23,@foxsoccer,Directed,Retweet,9705,,<[2021-05-29T19:49:39.151Z]>,1
@khayae_,@asisatoshoala,Directed,Mention,9716,,<[2021-05-29T19:49:39.153Z]>,1
@khayae_,@asisatoshoala,Directed,Retweet,9717,,<[2021-05-29T19:49:39.153Z]>,1
@pikabug1,@ballack,Directed,Mention,9718,,<[2021-05-29T19:49:39.153Z]>,1
@pikabug1,@chelseafc,Directed,Mention,9719,,<[2021-05-29T19:49:39.153Z]>,1
@pikabug1,@ballack,Directed,Retweet,9720,,<[2021-05-29T19:49:39.153Z]>,1
@cool4dakiller,@goal,Directed,Mention,9728,,<[2021-05-29T19:49:39.210Z]>,1
@cool4dakiller,@goal,Directed,Retweet,9729,,<[2021-05-29T19:49:39.210Z]>,1
@montoya_javier_,@chelseafc_sp,Directed,Mention,9801,,<[2021-05-29T19:49:40.099Z]>,1
@montoya_javier_,@chelseafc_sp,Directed,Retweet,9802,,<[2021-05-29T19:49:40.100Z]>,1
@nick_del_valle,@chelseafc,Directed,Mention,9818,,<[2021-05-29T19:49:40.529Z]>,1
@nick_del_valle,@chelseafc,Directed,Quote,9819,,<[2021-05-29T19:49:40.529Z]>,1
@nick_del_valle,@chelseafc,Directed,Retweet,9820,,<[2021-05-29T19:49:40.529Z]>,1
@evermorevivalsg,@selenagomez,Directed,Mention,9834,,"<[2021-05-29T19:49:40.533Z, 2021-05-29T19:53:02.321Z, 2021-05-29T19:53:04.232Z]>",3
@evermorevivalsg,@marshmellomusic,Directed,Mention,9835,,"<[2021-05-29T19:49:40.533Z, 2021-05-29T19:53:04.232Z]>",2
@ishan_inz,@goal,Directed,Mention,9848,,<[2021-05-29T19:49:40.879Z]>,1
@ishan_inz,@goal,Directed,Retweet,9849,,<[2021-05-29T19:49:40.879Z]>,1
@selenaftjepsen,@selenafanclub,Directed,Mention,9871,,<[2021-05-29T19:49:41.236Z]>,1
@myulhere,@football__tweet,Directed,Mention,9907,,<[2021-05-29T19:49:41.393Z]>,1
@myulhere,@football__tweet,Directed,Retweet,9908,,<[2021-05-29T19:49:41.393Z]>,1
@euros202021,@chelseafc,Directed,Mention,9920,,<[2021-05-29T19:49:41.887Z]>,1
@euros202021,@chelseafc,Directed,Quote,9921,,<[2021-05-29T19:49:41.887Z]>,1
@euros202021,@chelseafc,Directed,Retweet,9922,,<[2021-05-29T19:49:41.887Z]>,1
@walk_in_,@foxsoccer,Directed,Mention,9953,,<[2021-05-29T19:49:42.100Z]>,1
@walk_in_,@tudnusa,Directed,Mention,9954,,<[2021-05-29T19:49:42.100Z]>,1
@walk_in_,@foxsoccer,Directed,Retweet,9955,,<[2021-05-29T19:49:42.100Z]>,1
@rafaelqzb8,@goal,Directed,Mention,9956,,"<[2021-05-29T19:49:42.112Z, 2021-05-29T19:53:50.818Z]>",2
